"referencePath","dsxuDirectPath","dsxuDirectPathExists","c2Action","finalDecision","closureState","disposition","finalOwnerPacket","dsxuOwner","ownerFamily","primarySignal","experienceSignalCategories","auditImports","auditExports","auditSymbolSignals","actualDsxuFiles","actualDsxuFileCount","ownerMainlineFilesPresent","importUseEvidence","testEvidence","testEvidenceCount","liveTuiApiEvidence","behaviorEvidenceStatus","c2LoopAcceptanceStatus","c2LoopPassedRows","requiredAction","focusReviewFlag"
"commands/passes/passes.tsx","src/commands/passes/passes.tsx","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-08-cli-command-transport","CLI / Command Transport","coding_workflow","coding_workflow","telemetry_data;ui_interaction;tool_runtime;coding_workflow;provider_model","6","1","4","src/commands/passes/passes.tsx;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=6 exports=1; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"commands/perf-issue/index.js","src/commands/perf-issue/index.js","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-08-cli-command-transport","CLI / Command Transport","coding_workflow","coding_workflow","","0","1","0","src/commands/perf-issue/index.js;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=0 exports=1; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/permissions/index.ts","src/commands/permissions/index.ts","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-03-tool-permission-lifecycle","Tool Gate / Permission Gate","permission_gate","permission_safety","tool_runtime;permission_safety","1","1","1","src/commands/permissions/index.ts;src/Tool.ts;src/hooks/useCanUseTool.tsx;src/types/permissions.ts;src/dsxu/engine/permissions.ts;src/dsxu/engine/adapters/bash-adapter.ts;...+1","7","6/7","directPath imports=2 exports=1; ownerFiles imports=79 exports=97","src/dsxu/engine/__tests__/permissions.test.ts;src/dsxu/engine/__tests__/tool-lifecycle-contract-v1.test.ts;src/dsxu/engine/__tests__/tool-gate-v1-clean.test.ts;src/dsxu/engine/__tests__/semantic-tool-gate-v1.test.ts;src/dsxu/engine/__tests__/mainline-tool-adapter-v1.test.ts","5",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/permissions/permissions.tsx","src/commands/permissions/permissions.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-03-tool-permission-lifecycle","Tool Gate / Permission Gate","permission_gate","permission_safety","memory_context;ui_interaction;permission_safety;recovery_remote","4","1","0","src/commands/permissions/permissions.tsx;src/Tool.ts;src/hooks/useCanUseTool.tsx;src/types/permissions.ts;src/dsxu/engine/permissions.ts;src/dsxu/engine/adapters/bash-adapter.ts;...+1","7","6/7","directPath imports=4 exports=1; ownerFiles imports=79 exports=97","src/dsxu/engine/__tests__/permissions.test.ts;src/dsxu/engine/__tests__/tool-lifecycle-contract-v1.test.ts;src/dsxu/engine/__tests__/tool-gate-v1-clean.test.ts;src/dsxu/engine/__tests__/semantic-tool-gate-v1.test.ts;src/dsxu/engine/__tests__/mainline-tool-adapter-v1.test.ts","5",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plan/index.ts","src/commands/plan/index.ts","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-08-cli-command-transport","CLI / Command Transport","coding_workflow","memory_context","memory_context","1","1","1","src/commands/plan/index.ts;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=2 exports=1; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plan/plan.tsx","src/commands/plan/plan.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-08-cli-command-transport","CLI / Command Transport","coding_workflow","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","13","1","12","src/commands/plan/plan.tsx;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=13 exports=1; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plugin/AddMarketplace.tsx","src/commands/plugin/AddMarketplace.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-08-cli-command-transport","CLI / Command Transport","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","15","1","7","src/commands/plugin/AddMarketplace.tsx;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=15 exports=1; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plugin/BrowseMarketplace.tsx","src/commands/plugin/BrowseMarketplace.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-08-cli-command-transport","CLI / Command Transport","coding_workflow","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","27","1","49","src/commands/plugin/BrowseMarketplace.tsx;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=27 exports=1; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plugin/DiscoverPlugins.tsx","src/commands/plugin/DiscoverPlugins.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","31","1","46","src/commands/plugin/DiscoverPlugins.tsx;src/services/mcp/client.ts;src/services/mcp/MCPConnectionManager.tsx;src/services/mcp/config.ts;src/dsxu/engine/skills-registry-v1.ts;src/dsxu/engine/skills-executor.ts;...+2","8","7/7","directPath imports=31 exports=1; ownerFiles imports=146 exports=102","src/dsxu/engine/__tests__/mcp-client.test.ts;src/dsxu/engine/__tests__/skills-integration.test.ts;src/dsxu/engine/__tests__/skills-executor.test.ts;src/dsxu/engine/__tests__/skill-governance-contract-v1.test.ts","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plugin/index.tsx","src/commands/plugin/index.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-08-cli-command-transport","CLI / Command Transport","coding_workflow","provider_model","provider_model;plugin_mcp_skill","1","1","1","src/commands/plugin/index.tsx;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=2 exports=1; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plugin/ManageMarketplaces.tsx","src/commands/plugin/ManageMarketplaces.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-08-cli-command-transport","CLI / Command Transport","coding_workflow","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","23","1","52","src/commands/plugin/ManageMarketplaces.tsx;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=23 exports=1; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plugin/ManagePlugins.tsx","src/commands/plugin/ManagePlugins.tsx","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","52","2","189","src/commands/plugin/ManagePlugins.tsx;src/services/mcp/client.ts;src/services/mcp/MCPConnectionManager.tsx;src/services/mcp/config.ts;src/dsxu/engine/skills-registry-v1.ts;src/dsxu/engine/skills-executor.ts;...+2","8","7/7","directPath imports=52 exports=2; ownerFiles imports=146 exports=102","src/dsxu/engine/__tests__/mcp-client.test.ts;src/dsxu/engine/__tests__/skills-integration.test.ts;src/dsxu/engine/__tests__/skills-executor.test.ts;src/dsxu/engine/__tests__/skill-governance-contract-v1.test.ts","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
"commands/plugin/parseArgs.ts","src/commands/plugin/parseArgs.ts","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-08-cli-command-transport","CLI / Command Transport","coding_workflow","plugin_mcp_skill","plugin_mcp_skill","0","2","8","src/commands/plugin/parseArgs.ts;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=0 exports=2; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plugin/plugin.tsx","src/commands/plugin/plugin.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-08-cli-command-transport","CLI / Command Transport","coding_workflow","memory_context","memory_context;plugin_mcp_skill","3","1","1","src/commands/plugin/plugin.tsx;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=3 exports=1; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plugin/pluginDetailsHelpers.tsx","src/commands/plugin/pluginDetailsHelpers.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-08-cli-command-transport","CLI / Command Transport","coding_workflow","coding_workflow","memory_context;ui_interaction;coding_workflow;provider_model;plugin_mcp_skill","6","5","4","src/commands/plugin/pluginDetailsHelpers.tsx;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=6 exports=5; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plugin/PluginErrors.tsx","src/commands/plugin/PluginErrors.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-08-cli-command-transport","CLI / Command Transport","coding_workflow","coding_workflow","ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","1","2","4","src/commands/plugin/PluginErrors.tsx;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=1 exports=2; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plugin/PluginOptionsDialog.tsx","src/commands/plugin/PluginOptionsDialog.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","experience_ui","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","9","2","20","src/commands/plugin/PluginOptionsDialog.tsx;src/dsxu/integration/harness/real-tui-harness.ts;src/dsxu/integration/harness/model-driven-tui-long-task-v1-harness.ts;src/ink/node-cache.ts;src/commands/doctor/doctor.tsx;src/commands/model/model.tsx","6","5/6","directPath imports=9 exports=2; ownerFiles imports=31 exports=14","src/dsxu/engine/__tests__/real-tui-harness-v1.test.ts;src/dsxu/engine/__tests__/model-driven-tui-long-task-v1.test.ts;src/dsxu/engine/__tests__/streaming-ui-visibility-v1.test.ts;src/dsxu/engine/__tests__/tui-permission-fallback-health-v1.test.ts;src/dsxu/engine/__tests__/tui-terminal-reliability-pack-v1.test.ts","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plugin/PluginOptionsFlow.tsx","src/commands/plugin/PluginOptionsFlow.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-08-cli-command-transport","CLI / Command Transport","coding_workflow","coding_workflow","ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","8","2","6","src/commands/plugin/PluginOptionsFlow.tsx;bin/dsxu-code;src/entrypoints/dsxu-code.tsx;src/dsxu/engine/cli.ts;src/cli/handlers/mcp.tsx;src/cli/handlers/agents.ts","6","5/5","directPath imports=8 exports=2; ownerFiles imports=32 exports=24","src/dsxu/engine/__tests__/provider-contract-v1.test.ts;src/dsxu/engine/__tests__/wave5-cli.test.ts;src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts;src/dsxu/engine/__tests__/wsl-execution-placement-v1.test.ts","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plugin/PluginSettings.tsx","src/commands/plugin/PluginSettings.tsx","yes","absorb_into_dsxu_mainline","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","absorbed_into_dsxu_mainline","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","29","1","68","src/commands/plugin/PluginSettings.tsx;src/services/mcp/client.ts;src/services/mcp/MCPConnectionManager.tsx;src/services/mcp/config.ts;src/dsxu/engine/skills-registry-v1.ts;src/dsxu/engine/skills-executor.ts;...+2","8","7/7","directPath imports=29 exports=1; ownerFiles imports=146 exports=102","src/dsxu/engine/__tests__/mcp-client.test.ts;src/dsxu/engine/__tests__/skills-integration.test.ts;src/dsxu/engine/__tests__/skills-executor.test.ts;src/dsxu/engine/__tests__/skill-governance-contract-v1.test.ts","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","keep under named DSXU owner; no Claude/source side runtime or duplicate entry",""
"commands/plugin/PluginTrustWarning.tsx","src/commands/plugin/PluginTrustWarning.tsx","yes","adapt_or_exclude_product_specific","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","product_specific_adapt_or_exclude","V20-OGR-03-tool-permission-lifecycle","Tool Gate / Permission Gate","permission_gate","permission_safety","ui_interaction;permission_safety;provider_model;plugin_mcp_skill","5","1","2","src/commands/plugin/PluginTrustWarning.tsx;src/Tool.ts;src/hooks/useCanUseTool.tsx;src/types/permissions.ts;src/dsxu/engine/permissions.ts;src/dsxu/engine/adapters/bash-adapter.ts;...+1","7","6/7","directPath imports=5 exports=1; ownerFiles imports=79 exports=97","src/dsxu/engine/__tests__/permissions.test.ts;src/dsxu/engine/__tests__/tool-lifecycle-contract-v1.test.ts;src/dsxu/engine/__tests__/tool-gate-v1-clean.test.ts;src/dsxu/engine/__tests__/semantic-tool-gate-v1.test.ts;src/dsxu/engine/__tests__/mainline-tool-adapter-v1.test.ts","5",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","PASS_C2_LOOP_REAL_ACCEPTANCE_BATCH","51","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful","REVIEW_DIRECT_DSXU_PATH_PRESENT_FOR_PRODUCT_SPECIFIC_ROW"
